时间（s）,归一化半径 ξ=0.0000,归一化半径 ξ=0.0500,归一化半径 ξ=0.1000,归一化半径 ξ=0.1500,归一化半径 ξ=0.2000,归一化半径 ξ=0.2500,归一化半径 ξ=0.3000,归一化半径 ξ=0.3500,归一化半径 ξ=0.4000,归一化半径 ξ=0.4500,归一化半径 ξ=0.5000,归一化半径 ξ=0.5500,归一化半径 ξ=0.6000,归一化半径 ξ=0.6500,归一化半径 ξ=0.7000,归一化半径 ξ=0.7500,归一化半径 ξ=0.8000,归一化半径 ξ=0.8500,归一化半径 ξ=0.9000,归一化半径 ξ=0.9500,归一化半径 ξ=1.0000
113760.0,0.18568033872311454,0.18557744096776688,0.18526854792425368,0.18475319187974878,0.18403054198212107,0.18309935179843287,0.18195787183314,0.18060372677773157,0.17903374911866216,0.17724375642435028,0.17522825375501566,0.17298003384699226,0.17048963407474377,0.1677445873006196,0.16472836736646274,0.16141886724481083,0.15778613475985195,0.1537888761472689,0.14936880461400745,0.14444096857636712,0.05383326382513464
113820.0,0.18559002217016193,0.18548721328001683,0.18517858636830506,0.18466367197110986,0.18394163633143082,0.18301122890903415,0.18187069484825122,0.18051765215636842,0.1789489252108311,0.1771603219039416,0.17514633584991074,0.17289974627515015,0.1704110745436449,0.16766783433934418,0.16465347610496675,0.16134586347549432,0.15771500609292352,0.15371955804082646,0.14930115689423895,0.14437473311293972,0.05382881755994263
113880.0,0.18549980330006752,0.18539708307973884,0.1850887217148027,0.18457424799462643,0.18385282526455898,0.18292319888721845,0.18178360865995047,0.18043166592205725,0.17886418696137288,0.17707697001675868,0.17506449728239779,0.17281953450393192,0.17033258706673285,0.1675911495099418,0.1645786489106712,0.16127291959678217,0.15764393305048896,0.15365029120902526,0.14923355598770133,0.14430853978961827,0.05382437866987389
113940.0,0.18540968192425394,0.18530705017899132,0.18499895377771167,0.18448491976742742,0.1837641086030368,0.1828352615601314,0.18169661310217816,0.1803457679166714,0.17877953422118187,0.17699370062373923,0.17498273792439326,0.17273939841705138,0.17025417154018765,0.16751453272154213,0.1645038857059346,0.1612000355443425,0.1575729155814518,0.15358107561384576,0.14916600186926343,0.14424238859387445,0.0538199471358357
114000.0,0.18531965785472845,0.18521711439041547,0.1849092823715718,0.18439568710720436,0.183675486168942,0.1827474167554449,0.18160970800937518,0.1802599579825549,0.17869496684158864,0.17691051358621765,0.17490105764816513,0.1726593378985241,0.17017582786043606,0.16743798388346517,0.16442918641324966,0.1611272112539273,0.15750195363475628,0.15351191121727362,0.14909849451376775,0.1441762795131165,0.05381552293880769
114060.0,0.18522973090408057,0.185127275527233,0.1848197073114965,0.18430654983221048,0.18358695778489723,0.18265966430135452,0.1815228932164808,0.18017423596252088,0.17861048467435817,0.1768274087659229,0.17481945632633117,0.17257935283266476,0.1700975559241501,0.16736150290521998,0.16435455095524376,0.16105444666137234,0.1574310471593882,0.15344279798130026,0.14903103389603015,0.14411021253469022,0.05381110605984146
114120.0,0.18513990088548024,0.18503753340324278,0.18473022841316866,0.1842175077612575,0.1834985232740675,0.18257200402657772,0.18143616855893083,0.1800886016998491,0.17852608757168764,0.17674438602497675,0.17473793383185693,0.17249944310408738,0.17001935562824674,0.16728508969650452,0.16427997925467874,0.16098174170259846,0.15736019610437493,0.15337373586792385,0.1489636199908401,0.14404418764587731,0.053806696480060014
114180.0,0.18505016761267518,0.1849478878328187,0.18464084549284043,0.18412856071371406,0.18341018246015814,0.18248443576035162,0.18134953387265598,0.1800030550382839,0.1784417753862049,0.1766614452258925,0.17465649003805514,0.1724196085977024,0.16994122686988672,0.16720874416720527,0.16420547123445034,0.1609090963136107,0.15728940041878622,0.1533047248391484,0.14889625277296054,0.14397820483389634,0.05380229418065756
114240.0,0.18496053089998768,0.18485833863090836,0.1845515583673296,0.1840397085095026,0.18332193516741255,0.18239695933243052,0.181262988994079,0.1799175958220329,0.17835754797096645,0.17657858623157258,0.1745751248185835,0.1723398491987164,0.16986316954647385,0.16713246622739705,0.1641310268175895,0.1608365104305001,0.15721866005173443,0.15323576485698476,0.14882893221712695,0.14391226408590116,0.05379789914289894
114300.0,0.18487099056231393,0.1847688856130296,0.18446236685401735,0.18395095096909797,0.18323378122061032,0.18230957457308433,0.1811765337601134,0.1798322238957649,0.1782734051794556,0.1764958089053075,0.17449383804744362,0.17226016479263093,0.16978518355565353,0.16705625578734226,0.1640566459272609,0.1607639839894426,0.15714797495237534,0.15316685588345053,0.14876165829804874,0.1438463653889815,0.05379351134811934
114360.0,0.18478154641512046,0.18467952859526868,0.18437327077084623,0.18386228791352446,0.18314572044506447,0.1822222813130965,0.18109016800816097,0.17974693910460762,0.17818934686558105,0.1764131131107738,0.17441262959897869,0.17218055526524106,0.16970726879531284,0.16698011275749033,0.16398232848676417,0.16069151692670008,0.15707734506990784,0.1530979978805704,0.14869443099040786,0.1437805087301626,0.053789130777723855
114420.0,0.18469219827444222,0.184590267394278,0.1842842699363185,0.18377371916435434,0.18305775266662003,0.1821350793837613,0.18100389157611002,0.17966174129414594,0.17810537288367442,0.17633049871203227,0.17433149934787306,0.17210102050263396,0.1696294251635794,0.16690403704847748,0.163908074419533,0.16061910917862082,0.15700677035357488,0.1530291908103768,0.14862725026886012,0.1437146940964054,0.05378475741318701
114480.0,0.18460294595688012,0.18450110182727364,0.1841953641694927,0.183685244543705,0.18296987771165102,0.18204796861688255,0.18091770430233337,0.17957663031042015,0.17802148308848914,0.17624796557352695,0.17425044716915014,0.17202156039118788,0.16955165255881957,0.16682802857112672,0.16383388364913556,0.1605467606816395,0.15693625075266374,0.15296043463490902,0.14856011610803363,0.14364892147460548,0.053780391236052515
114540.0,0.18451378927959883,0.18441203171203321,0.18410655328998227,0.1835968638742374,0.18288209540705933,0.18196094884477115,0.18083160602568651,0.17949160599992411,0.17793767733519802,0.17616551356008275,0.17416947293817145,0.17194217481757137,0.16947395087963912,0.16675208723644652,0.16375975609927457,0.1604744713722772,0.1568657862165062,0.15289172931621484,0.1484930284825297,0.143583190851594,0.05377603222793273
114600.0,0.18442472806032473,0.18432305686689354,0.18401783711795258,0.18350857697915324,0.18279440558027177,0.18187401990024277,0.18074559658550526,0.17940666820960297,0.17785395547939198,0.17608314253690427,0.17408857653063445,0.17186286366874143,0.16939632002488128,0.16667621295563134,0.1636856916937868,0.160402241187142,0.1567953766944791,0.1528230748163495,0.1484259873669229,0.14351750221413687,0.053771680370508425
114660.0,0.18433576211734284,0.184234177110748,0.1839292154741197,0.18342038368219335,0.18270680805923803,0.18178718161661647,0.18065967582160414,0.17932181678685147,0.17777031737707813,0.17600085236957386,0.17400775782257158,0.17178362683194273,0.16931875989362635,0.16660040564006048,0.16361169035664377,0.16033007006292915,0.15672502213600448,0.15275447109737697,0.14835899273576064,0.1434518555489344,0.053767335645528255
114720.0,0.18424689126949595,0.18414539226304533,0.18384068817974716,0.18333228380763425,0.18261930267242943,0.18170043382771212,0.18057384357427436,0.17923705157951272,0.17768676288467797,0.17591864292404996,0.17392701669034866,0.1717044641947062,0.1692412703851912,0.16652466520129824,0.16353775201195064,0.16025795793642142,0.15665472249054976,0.15268591812136903,0.14829204456356332,0.14338625084262238,0.05376299803480852
114780.0,0.18415811533618118,0.18405670214378647,0.18375225505664441,0.18324427718028788,0.18253188924883604,0.18161377636784853,0.18048809968428145,0.17915237243587534,0.17760329185902557,0.17583651406666623,0.17384635301066406,0.17162537564484834,0.16916385139912776,0.1664489915510928,0.1634638765839474,0.16018590474448863,0.1565844777076282,0.1526174158504061,0.1482251428248246,0.143320688081771,0.05375866752023263
114840.0,0.18406943413734791,0.183968106573522,0.18366391592716405,0.18315636362549845,0.18244456761796463,0.18152720907184167,0.1804024439928643,0.17906777920467196,0.17751990415736582,0.1757544656641289,0.17376576666054597,0.17154636107046967,0.16908650283522275,0.16637338460137627,0.16339006399700745,0.1601139104240888,0.15651428773679907,0.15254896424657766,0.14815828749401092,0.14325516725288553,0.05375434408375088
114900.0,0.1839808474934961,0.18387960537335132,0.18357567061420046,0.18306854296914035,0.18235733760983633,0.18144073177500242,0.180316876341732,0.1789832717350778,0.17743659963735312,0.17567249758351572,0.17368525751735264,0.17146742035995372,0.16900922459349688,0.1662978442642643,0.1633163141756389,0.16004197491226776,0.15644415252766816,0.1524805632719818,0.14809147854556212,0.14318968834240578,0.053750027707380056
114960.0,0.18389235522567332,0.18379119836491936,0.18348751894118706,0.18298081503761562,0.18227019905498545,0.1813543443131344,0.1802313965730629,0.17889884987670823,0.17735337815704927,0.17559060969227466,0.17360482545877004,0.17138855340196618,0.1689320165742034,0.16622237045205573,0.16324262704448364,0.15997009814615953,0.15637407202988768,0.15241221288872586,0.14802471595389072,0.1431242513367059,0.05374571837320292
115020.0,0.18380395715547349,0.18370288537041446,0.183399460732094,0.18289317965785273,0.1821831517844567,0.1812680465225322,0.18014600452950205,0.17881451347961744,0.17727023957492163,0.17550880185822207,0.17352447036281052,0.17130976008545315,0.16885487867782845,0.1661469630772313,0.16316900252831743,0.15989828006298568,0.15630404619315663,0.1523439130589264,0.1479579996933829,0.14305885622209555,0.05374141606336818
115080.0,0.18371565310503402,0.18361466621256659,0.18331149581142647,0.1828056366573037,0.18209619562980353,0.1811818382399795,0.18006070005415997,0.17873026239429646,0.17718718374984163,0.17542707394954093,0.17344419210781184,0.1712310402996411,0.16877781080508908,0.16607162205245468,0.16309544055204928,0.15982652060005673,0.15623407496722136,0.15227566374470933,0.14789132973839791,0.1429935029848185,0.05373712076008969
115140.0,0.18362744289703334,0.18352654071464486,0.18322362400422207,0.1827181858639425,0.18200933042308545,0.18109571930274715,0.17997548299060995,0.1786460964716711,0.1771042105410833,0.17534542583477974,0.17336399057243554,0.17115239393403467,0.16870081285693375,0.16599634729057097,0.16302194104072223,0.15975481969477154,0.15616415830187505,0.15220746490821027,0.14782470606326814,0.14292819161105408,0.05373283244564651
115200.0,0.1835393263546896,0.1834385087004557,0.18313584513604947,0.1826308271062624,0.18192255599686682,0.1810096895485906,0.17989035318288688,0.1785620155631005,0.1770213198083214,0.17526385738285022,0.17328386563566564,0.17107382087841608,0.16862388473454065,0.16592113870460637,0.16294850391951315,0.15968317728461726,0.15609429614695833,0.1521393165115745,0.14775812864229923,0.14286292208691603,0.053728551102382324
