时间（s）,归一化半径 ξ=0.0000,归一化半径 ξ=0.0500,归一化半径 ξ=0.1000,归一化半径 ξ=0.1500,归一化半径 ξ=0.2000,归一化半径 ξ=0.2500,归一化半径 ξ=0.3000,归一化半径 ξ=0.3500,归一化半径 ξ=0.4000,归一化半径 ξ=0.4500,归一化半径 ξ=0.5000,归一化半径 ξ=0.5500,归一化半径 ξ=0.6000,归一化半径 ξ=0.6500,归一化半径 ξ=0.7000,归一化半径 ξ=0.7500,归一化半径 ξ=0.8000,归一化半径 ξ=0.8500,归一化半径 ξ=0.9000,归一化半径 ξ=0.9500,归一化半径 ξ=1.0000
52680.0,0.5523747291963315,0.5514930767801202,0.548848782662355,0.5444458510034872,0.538290417080112,0.5303903152361858,0.5207542848216362,0.5093908285182057,0.4963066170938672,0.48150426348038733,0.4649791769107387,0.4467150122953012,0.4266768699450146,0.4048006981923057,0.3809758824572575,0.3550146564927151,0.32659344261255424,0.2951259369091436,0.2594339105973329,0.2165689705459263,0.11681998668366886
52740.0,0.5514597165997334,0.5505801168345805,0.547941974545423,0.5435492708162617,0.537408103772986,0.5295262576194039,0.5199124105339397,0.5085749957917094,0.4955206104037444,0.48075179459573764,0.46426389358042636,0.4460405180436384,0.42604676069779707,0.40421862575320017,0.3804456636841844,0.3545404668361535,0.3261801826085886,0.29478000811813027,0.25916519802867494,0.216398159876543,0.11658984922486809
52800.0,0.5505475062510744,0.5496699528299961,0.547037943488433,0.542655436370761,0.536528492678111,0.5286648467893807,0.5190731161153396,0.5077616650162939,0.49473701732595127,0.48000164123248135,0.4635508186900894,0.4453681170261067,0.4254186223515792,0.4036383959440788,0.379917154851998,0.35406785217758013,0.32576836395214437,0.2944353951110135,0.2588976993472418,0.21622853204588,0.11636037757863141
52860.0,0.5496380896525572,0.5487625762896267,0.5461366810776631,0.5417643393577402,0.5356515756313142,0.5278060747663756,0.5182363938082417,0.5069508286921282,0.4939558306514638,0.4792537965024616,0.4628399456993463,0.4446978030743301,0.4247924491334286,0.4030600034146582,0.3793903510729903,0.35359680815907385,0.32535798292647683,0.2940920949665754,0.25863141252448024,0.21606008531949927,0.11613157437615243
52920.0,0.548731458187224,0.5478579786178294,0.545238178781265,0.5408759713511037,0.5347773443533467,0.5269499334578268,0.5174022357449504,0.5061424792124544,0.49317704306798765,0.47850825341846165,0.46213126797369364,0.4440295699318184,0.42416823518993413,0.40248344274416764,0.3788652474018429,0.3531273303800154,0.32494903578423423,0.2937501047292655,0.25836633545352766,0.2158928177633543,0.11590344254731917
52980.0,0.5478276031210829,0.5469561511021793,0.5443424279513618,0.5399903238099818,0.5339057904519209,0.5260964146603444,0.5165706339496092,0.505336608865483,0.49240064716180787,0.4777650048960256,0.46142477878632643,0.44336341125582074,0.4235459745890934,0.4019087084431676,0.37834183883702704,0.35265941439733667,0.3245415187455768,0.29340942140497844,0.2581024659454866,0.2157267272481073,0.11567598527693264
53040.0,0.5469265156052,0.5460570849155586,0.5434494198261247,0.539107388080779,0.533036905423729,0.5252455100616821,0.5157415803401275,0.5045332098362686,0.49162663541962465,0.4770240437552698,0.4607204713199563,0.4426993206191661,0.42292566132216214,0.4013357949552776,0.37782012032205364,0.35219305572561926,0.3241354279963368,0.29307004195732705,0.2578398017264452,0.2155618114531938,0.11544920596625247
53100.0,0.5460281866777832,0.5451607711182312,0.5425591455318319,0.5382271553992085,0.5321706806564385,0.5243972112426941,0.5149150667300895,0.503732274208573,0.4908550002303797,0.4762853627226904,0.460018338668615,0.442037291512083,0.42230728930545497,0.4007646966588146,0.37730008674658866,0.3517282498370771,0.32373075968625553,0.29273196330435775,0.25757834043510436,0.21539806787067028,0.11522310819924182
53160.0,0.5451326072662368,0.5442672006598968,0.5416715960849066,0.5373496168923053,0.5313071074306713,0.5235515096792729,0.5140910848306471,0.5029337939667162,0.4900857338870713,0.47554895443295736,0.45931837383944896,0.4413773173439956,0.42169085238210047,0.40019540786834334,0.3767817329474498,0.3512649921614548,0.32332750992731485,0.29239518231567063,0.2573180796208981,0.21523549380886522,0.11499769571295983
53220.0,0.5442397681891994,0.54337636438172,0.5407867623939325,0.5364747635804157,0.5304461769219633,0.52270839674427,0.5132696262523972,0.5021377609974129,0.4893188285885576,0.4748148114306993,0.4586205697544969,0.44071939144529226,0.4210763443237421,0.3996279228361413,0.37626505370949287,0.350803278085861,0.32292567479217765,0.29205969580989644,0.2570590167425252,0.2150740863958522,0.11477297237161493
53280.0,0.5433496601585595,0.5424882530183429,0.5399046352616501,0.535602586379169,0.5295878802027056,0.5218678637093954,0.5124506825072447,0.5013441670915947,0.4885542764413494,0.4740829261722745,0.45792491925245377,0.44006350706906666,0.42046375883218745,0.39906223575357913,0.37575004376640686,0.35034310295456506,0.3225252503127415,0.2917255005524929,0.25680114916681746,0.21491384258275376,0.11454894214385336
53340.0,0.5424622737814473,0.5416028571998719,0.5390252053869293,0.5347330761014327,0.5287322082440605,0.5210299017471026,0.5116342450102443,0.5005530039462176,0.4877920694613864,0.4733532910275322,0.45723141509041315,0.43940965739282584,0.4198530895410035,0.398498340752426,0.3752366978014297,0.3498844620687657,0.32212623247880723,0.29139259325382655,0.2565444741678867,0.2147547591468841,0.11432560908290469
53400.0,0.5415775995622089,0.5407201674538457,0.538148463366726,0.5338662234592393,0.527879151917868,0.5201945019324554,0.5108203050814312,0.49976426316605777,0.4870321995758043,0.47262589828155444,0.45654004994558844,0.4387578355201622,0.41924433001705746,0.39793623190608274,0.37472501044799245,0.34942735068635056,0.32172861723686597,0.29106097056750846,0.2562889889265063,0.214596832694736,0.11410297730925166
